CruiseID,Haul,SpecNumber,Area,Stratum,Substratum,Date,Year,Month,EQLatDD,EQLongDD,AvgBtmDep,Sex,MatCode,Length,Length.cm,Weight,Age,EstWtFormFromEtoh,Stage1-3,Stage4,Stage5,Stage6,Stage7,Stage8,Stage9,POF,old POF,new POF,AtrYlkd,AtrUnYlkd,AtrHyd,Mature,tblMatOocyteStages_MatStage,AdvOocyteStage,OvarySubWt,OvaryWt,Expr4,WedgeWt,PropAtretic,AtreticCount,OocStag4PlusCount,PropStag4,OocStag4Est,OocStag5PlusEst,PropHydrated,HydratedCount,FecStag4Plus,FecStag5Plus,FecStag4,Atresia,FecBatch,AtresiaFec,WtGonForm,tblMatFecundity_MatStage,MaleColor,EQSurTemp,BTavg,BDavg
SF200301,76,597,Seguam,1,,10/26/2003,2003,10,52.25966667,-172.8078333,159.3,2,2,37,37,560,4,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,0.5953,5.6706,,0.2891,0.092056422,124,1223,1,1223,0,,,26507.0761,0,26507.0761,2687.553096,0,0.101390025,,spent,,5.6,3.924691358,162.0814815
SF200301,76,598,Seguam,1,,10/26/2003,2003,10,52.25966667,-172.8078333,159.3,1,2,39,39,780,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.924691358,162.0814815
SF200301,76,599,Seguam,1,,10/26/2003,2003,10,52.25966667,-172.8078333,159.3,1,2,43,43,820,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.924691358,162.0814815
SF200301,76,600,Seguam,1,,10/26/2003,2003,10,52.25966667,-172.8078333,159.3,1,3,43,43,920,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.924691358,162.0814815
SF200301,77,601,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,2,6,41,41,700,5,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,77,602,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,2,6,39,39,680,5,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,77,603,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,2,6,41,41,680,5,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,0.5448,8.2691,,0.2986,0.063932449,53,776,1,776,0,,,22905.51373,0,22905.51373,1564.422974,0,0.068298969,,spent,,8,4.612653779,126.9521968
SF200301,77,604,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,2,6,36,36,520,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,77,605,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,2,6,35,35,500,4,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,77,606,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,1,2,39,39,700,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,77,607,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,1,2,38,38,680,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,77,608,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,1,2,40,40,880,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,77,609,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,1,2,40,40,740,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,77,610,Seguam,2,,10/26/2003,2003,10,51.97283333,-172.7103333,125,1,2,38,38,640,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4.612653779,126.9521968
SF200301,78,611,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,1,2,37,37,660,4,1.724749536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,612,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,1,3,40,40,960,5,4.231048307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,613,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,1,2,36,36,640,4,1.83625754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,614,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,1,2,38,38,760,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,615,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,1,2,34,34,580,4,1.028175869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,616,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,2,6,36,36,540,4,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,617,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,2,6,36,36,540,4,,1,1,0,0,0,0,0,0,1,0,1,0,1,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,618,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,2,6,41,41,760,5,,1,1,0,0,0,0,0,0,1,1,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,619,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,2,6,38,38,540,4,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,78,620,Seguam,3,,10/26/2003,2003,10,52.08666667,-172.2003333,142.2,2,6,40,40,700,5,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.2,4.742197802,144.8224176
SF200301,79,621,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,1,2,38,38,720,4,1.311691124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,4.814608696,131.7925217
SF200301,79,622,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,1,3,41,41,760,5,3.688299078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,4.814608696,131.7925217
SF200301,79,623,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,1,2,36,36,520,4,0.669447062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,4.814608696,131.7925217
SF200301,79,624,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,1,2,35,35,580,4,1.222488267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,4.814608696,131.7925217
SF200301,79,625,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,1,3,40,40,700,4,2.994636033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,4.814608696,131.7925217
SF200301,79,626,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,2,6,47,47,1160,6,,1,1,0,0,0,0,0,0,1,1,1,0,1,1,spent,4,1.0923,21.1341,,0.2515,0.382978723,252,406,1,406,0,,,35880.39125,0,35880.39125,22270.58767,0,0.620689655,,spent,,7.1,4.814608696,131.7925217
SF200301,79,627,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,2,6,43,43,860,6,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,0.2834,8.3867,,0.2977,0.064417178,63,915,1,915,0,,,26648.10715,0,26648.10715,1834.787706,0,0.068852459,,spent,,7.1,4.814608696,131.7925217
SF200301,79,628,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,2,6,44,44,780,8,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,0.4828,8.0656,,0.2093,0.07037037,38,502,1,502,0,,,20503.0903,0,20503.0903,1552.026756,0,0.075697211,,spent,,7.1,4.814608696,131.7925217
SF200301,79,629,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,2,6,35,35,480,4,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.1,4.814608696,131.7925217
SF200301,79,630,Seguam,4,,10/26/2003,2003,10,52.02033333,-171.982,133.4,2,6,35,35,500,4,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.1,4.814608696,131.7925217
SF200301,80,631,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,1,1,35,35,560,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.667286245,128.1828996
SF200301,80,632,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,2,2,35,35,480,4,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,0.4504,5.6687,,0.2794,0.134120172,125,807,1,807,0,,,17673.9932,0,17673.9932,2737.607373,0,0.154894672,,spent,,5.5,4.667286245,128.1828996
SF200301,80,633,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,2,1,35,35,480,4,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,0.2924,4.1451,,0.2078,0.040363269,40,951,1,951,0,,,20308.28922,0,20308.28922,854.186718,0,0.042060988,,spent,,5.5,4.667286245,128.1828996
SF200301,80,634,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,2,2,35,35,500,4,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,5.5,4.667286245,128.1828996
SF200301,80,635,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,1,1,34,34,520,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.667286245,128.1828996
SF200301,80,636,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,2,1,35,35,460,5,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,5.5,4.667286245,128.1828996
SF200301,80,637,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,1,2,35,35,540,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.667286245,128.1828996
SF200301,80,638,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,1,1,35,35,540,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.667286245,128.1828996
SF200301,80,639,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,1,1,35,35,580,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.667286245,128.1828996
SF200301,80,640,Seguam,4,,10/27/2003,2003,10,51.9655,-171.9141667,131.4,2,1,36,36,520,4,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,5.5,4.667286245,128.1828996
SF200301,81,641,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,2,6,39,39,620,5,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,642,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,2,6,37,37,560,4,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,643,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,2,6,38,38,640,5,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,644,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,2,6,35,35,500,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,645,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,2,6,37,37,540,4,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,646,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,1,1,36,36,600,,0.704205261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,647,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,1,1,34,34,520,4,0.603897154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,648,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,1,1,32,32,440,3,0.224901903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,649,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,1,1,36,36,580,4,0.851380246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,81,650,Seguam,4,,10/27/2003,2003,10,52.00533333,-171.9211667,154.13,1,1,35,35,560,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,4.903125,151.4229167
SF200301,82,651,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,1,1,34,34,480,3,0.692915146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,82,652,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,1,1,33,33,520,4,0.582087176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,82,653,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,1,2,35,35,520,4,1.818200479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,82,654,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,1,1,34,34,460,3,0.431842299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,82,655,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,1,1,37,37,600,4,0.97620919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,82,656,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,2,6,38,38,540,5,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,82,657,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,2,6,34,34,420,3,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,0.1104,3.2426,,0.2227,0.140659341,128,782,1,782,0,,,11773.89313,0,11773.89313,1927.184553,0,0.163682864,,spent,,7.6,5.049166667,121.2441667
SF200301,82,658,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,2,1,30,30,320,3,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,82,659,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,2,6,36,36,520,4,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,82,660,Seguam,4,,10/27/2003,2003,10,52.03083333,-171.8605,126.5,2,6,36,36,520,4,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.6,5.049166667,121.2441667
SF200301,83,661,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,1,1,34,34,520,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,4.742615385,120.0076923
SF200301,83,662,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,1,2,41,41,980,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,4.742615385,120.0076923
SF200301,83,663,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,1,1,29,29,300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,4.742615385,120.0076923
SF200301,83,664,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,1,1,34,34,460,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,4.742615385,120.0076923
SF200301,83,665,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,1,2,37,37,620,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,4.742615385,120.0076923
SF200301,83,666,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,2,2,37,37,600,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,7.3,4.742615385,120.0076923
SF200301,83,667,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,2,6,45,45,900,8,,1,1,0,0,0,0,0,0,1,0,1,0,1,1,spent,4,0.7405,14.0523,,0.2792,0.08784474,86,893,1,893,0,,,47313.64756,0,47313.64756,4556.52149,0,0.096304591,,spent,,7.3,4.742615385,120.0076923
SF200301,83,668,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,2,6,44,44,760,9,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.3,4.742615385,120.0076923
SF200301,83,669,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,2,6,45,45,760,10,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.3,4.742615385,120.0076923
SF200301,83,670,Seguam,3,,10/27/2003,2003,10,52.04416667,-172.02,121.4,2,6,37,37,600,4,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,0.458,6.3633,,0.2455,0.103286385,88,764,1,764,0,,,21227.99674,0,21227.99674,2445.109572,0,0.115183246,,spent,,7.3,4.742615385,120.0076923
SF200301,84,671,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,1,1,38,38,740,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,4.605063291,131.2898734
SF200301,84,672,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,1,2,38,38,740,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,4.605063291,131.2898734
SF200301,84,673,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,1,2,35,35,620,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,4.605063291,131.2898734
SF200301,84,674,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,1,2,35,35,580,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,4.605063291,131.2898734
SF200301,84,675,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,1,2,36,36,660,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,4.605063291,131.2898734
SF200301,84,676,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,2,3,34,34,440,4,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,0.2688,3.6608,,0.2167,0.089133089,73,746,1,746,0,,,13527.83387,0,13527.83387,1323.769266,0,0.097855228,,spent,,5.8,4.605063291,131.2898734
SF200301,84,677,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,2,6,38,38,600,5,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,5.8,4.605063291,131.2898734
SF200301,84,678,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,2,2,33,33,400,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,5.8,4.605063291,131.2898734
SF200301,84,679,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,2,2,37,37,580,4,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,5.8,4.605063291,131.2898734
SF200301,84,680,Seguam,3,,10/28/2003,2003,10,52.08033333,-172.1378333,132.6,2,6,45,45,1020,8,,1,1,0,0,0,0,0,0,1,1,1,0,0,1,spent,4,1.7377,15.8967,,0.2917,0.074370709,65,809,1,809,0,,,48907.19781,0,48907.19781,3929.502914,0,0.080346106,,spent,,5.8,4.605063291,131.2898734
SF200301,85,681,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,1,1,36,36,560,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,682,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,1,2,37,37,680,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,683,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,2,2,33,33,420,3,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,684,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,1,2,35,35,620,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,685,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,1,1,34,34,520,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,686,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,2,2,37,37,560,4,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,687,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,2,2,34,34,500,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,688,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,1,2,39,39,840,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,689,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,2,2,33,33,380,3,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,85,690,Seguam,4,,10/28/2003,2003,10,52.05533333,-171.8261667,132,2,2,40,40,660,5,,1,1,0,0,0,0,0,0,1,0,0,0,1,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.8,4.597206704,136.5743017
SF200301,86,691,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,1,2,37,37,620,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,86,692,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,1,2,35,35,620,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,86,693,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,2,1,46,46,960,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,86,694,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,1,1,36,36,600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,86,695,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,1,2,39,39,620,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,86,696,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,1,1,35,35,440,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,86,697,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,2,2,39,39,580,5,,1,1,0,0,0,0,0,0,1,0,1,0,0,1,spent,4,0.482,4.619,,0.2501,0.093896714,80,772,1,772,0,,,15745.58976,0,15745.58976,1631.667333,0,0.103626943,,spent,,7.8,4.429565217,130.0684058
SF200301,86,698,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,2,2,35,35,480,4,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,spent,4,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,86,699,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,2,2,37,37,580,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,86,700,Seguam,4,,10/28/2003,2003,10,52.03083333,-172.0313333,138,2,2,37,37,500,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,immature,4,,,,,,,,,,,,,,,,,,,,,,7.8,4.429565217,130.0684058
SF200301,87,701,Seguam,4,,10/28/2003,2003,10,52.10333333,-171.8488333,148.5,1,3,37,37,640,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.900854701,149.765812
SF200301,87,702,Seguam,4,,10/28/2003,2003,10,52.10333333,-171.8488333,148.5,1,1,36,36,600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.900854701,149.765812
SF200301,87,703,Seguam,4,,10/28/2003,2003,10,52.10333333,-171.8488333,148.5,1,2,37,37,660,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.900854701,149.765812
SF200301,87,704,Seguam,4,,10/28/2003,2003,10,52.10333333,-171.8488333,148.5,1,1,40,40,860,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.900854701,149.765812
SF200301,87,705,Seguam,4,,10/28/2003,2003,10,52.10333333,-171.8488333,148.5,1,1,33,33,460,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,4.900854701,149.765812
